Server_ID,Timestamp,CPU_Usage_Pct,Memory_Usage_GB,Cost_USD,Subscription_Type_Enterprise,Subscription_Type_Free-Tier,Subscription_Type_Pay-As-You-Go,Subscription_Type_Student,Status_Active,Status_Idle
MS-SRV-443,2026-02-03 20:00:00,56.86133825118192,100.0,430.8690470822333,False,False,True,False,True,False
MS-SRV-113,2026-02-03 21:00:00,74.50410045807767,96.0,235.78636451035032,True,False,False,False,True,False
MS-SRV-758,2026-02-03 22:00:00,50.17182044450388,21.0,77.21442352986564,False,False,False,True,False,True
MS-SRV-104,2026-02-03 23:00:00,90.59476240347112,76.0,88.66399657677984,True,False,False,False,True,False
MS-SRV-573,2026-02-04 00:00:00,31.43154151296525,86.0,0.0,False,False,True,False,True,False
MS-SRV-250,2026-02-04 01:00:00,40.95809324812812,53.0,0.0,False,False,False,True,True,False
MS-SRV-524,2026-02-04 02:00:00,53.19920012822555,106.0,310.085060050578,False,False,False,True,True,False
MS-SRV-875,2026-02-04 03:00:00,52.39386279041563,63.0,310.40493363922934,False,False,False,True,True,False
MS-SRV-334,2026-02-04 04:00:00,70.0881564779402,11.0,212.01828104682824,False,False,False,True,True,False
MS-SRV-358,2026-02-04 05:00:00,18.428870314919003,42.0,446.7771164781631,False,True,False,False,True,False
MS-SRV-183,2026-02-04 06:00:00,61.605267263310594,13.0,104.3741152305512,True,False,False,False,True,False
MS-SRV-375,2026-02-04 07:00:00,78.19933897453001,82.0,95.91434882927224,False,False,True,False,True,False
MS-SRV-463,2026-02-04 09:00:00,13.708569089675994,63.0,366.403934143709,False,True,False,False,True,False
MS-SRV-864,2026-02-04 10:00:00,91.8850883399765,68.0,243.6618074109039,False,False,True,False,True,False
MS-SRV-980,2026-02-04 11:00:00,15.022886650946752,58.0,23.57603390114204,False,False,True,False,True,False
MS-SRV-189,2026-02-04 12:00:00,20.421419179057807,73.0,251.6591026042687,False,True,False,False,True,False
MS-SRV-756,2026-02-04 13:00:00,46.32338965764591,28.0,470.1094412464533,False,False,False,True,True,False
MS-SRV-229,2026-02-04 14:00:00,13.649454559975943,90.0,263.6285081249002,False,False,True,False,True,False
MS-SRV-855,2026-02-04 15:00:00,87.2467254661421,40.0,410.02149001797375,False,False,True,False,False,True
MS-SRV-614,2026-02-04 16:00:00,27.057185237363875,120.0,188.43783505581115,True,False,False,False,True,False
MS-SRV-173,2026-02-04 17:00:00,53.06196281304639,43.0,366.0019703288307,False,False,True,False,False,True
MS-SRV-713,2026-02-04 18:00:00,79.23556146627723,37.0,454.6934485668082,False,False,True,False,False,True
MS-SRV-636,2026-02-04 19:00:00,31.95904363058878,47.0,176.14783636595195,False,False,True,False,True,False
MS-SRV-184,2026-02-04 20:00:00,12.962161542926111,82.0,31.260658565183554,False,False,True,False,True,False
MS-SRV-245,2026-02-04 21:00:00,44.0054789002347,47.0,484.4957191600144,False,False,True,False,True,False
MS-SRV-468,2026-02-04 22:00:00,83.43164095897642,115.0,251.7703714181189,False,False,True,False,False,True
MS-SRV-985,2026-02-04 23:00:00,23.23112289654081,20.0,11.690545814161496,True,False,False,False,True,False
MS-SRV-889,2026-02-05 00:00:00,81.10373246552228,16.0,173.09782103796212,False,True,False,False,True,False
MS-SRV-333,2026-02-05 01:00:00,18.610369466286937,88.0,400.9378866992366,False,True,False,False,True,False
MS-SRV-656,2026-02-05 02:00:00,30.342471029034936,64.0,391.8407577581021,False,False,True,False,True,False
MS-SRV-394,2026-02-05 03:00:00,70.62228864776517,22.0,347.84046326272494,True,False,False,False,True,False
MS-SRV-577,2026-02-05 04:00:00,81.98024763834992,43.0,488.3759482884252,True,False,False,False,True,False
MS-SRV-388,2026-02-05 05:00:00,34.93854639154775,8.0,451.9445887721093,False,False,False,True,True,False
MS-SRV-745,2026-02-05 06:00:00,95.1393499661424,125.0,280.28975092106674,False,False,True,False,True,False
MS-SRV-375,2026-02-05 07:00:00,80.17895025397895,22.0,20.24891058210376,False,False,True,False,True,False
MS-SRV-350,2026-02-05 08:00:00,79.59757872122493,79.0,453.6682373685584,False,False,True,False,True,False
MS-SRV-432,2026-02-05 09:00:00,83.75074464509005,92.0,42.10129530375401,False,False,True,False,True,False
MS-SRV-121,2026-02-05 11:00:00,16.45548660878533,9.0,15.66101657006878,False,False,True,False,True,False
MS-SRV-760,2026-02-05 12:00:00,72.3716019251533,15.0,32.189444180268495,True,False,False,False,True,False
MS-SRV-561,2026-02-05 14:00:00,45.04095123208069,47.0,102.47982934124587,True,False,False,False,True,False
MS-SRV-327,2026-02-05 15:00:00,29.165500195169724,56.0,130.49818758968723,False,False,False,True,True,False
MS-SRV-488,2026-02-05 16:00:00,62.72082504933142,48.0,432.965834946302,True,False,False,False,True,False
MS-SRV-738,2026-02-05 17:00:00,80.92527352276572,124.0,422.6016556457002,False,False,True,False,True,False
MS-SRV-695,2026-02-05 18:00:00,15.010093267964614,40.0,366.6216996374089,False,True,False,False,True,False
MS-SRV-795,2026-02-05 19:00:00,45.52795775439913,88.0,197.53093114379715,True,False,False,False,True,False
MS-SRV-993,2026-02-05 20:00:00,64.0490031315287,37.0,429.3443030573838,False,False,True,False,True,False
MS-SRV-988,2026-02-05 21:00:00,41.16577392155317,8.0,448.4408601604754,True,False,False,False,True,False
MS-SRV-862,2026-02-05 22:00:00,79.23023163857883,63.0,355.7032453972922,True,False,False,False,True,False
MS-SRV-717,2026-02-05 23:00:00,19.08005536718775,83.0,28.998440126078048,False,False,False,True,True,False
MS-SRV-715,2026-02-06 00:00:00,95.16800522385104,125.0,76.9599592048425,False,False,True,False,True,False
MS-SRV-623,2026-02-06 01:00:00,34.51447283378225,50.0,126.41003038799973,False,False,True,False,True,False
MS-SRV-402,2026-02-06 02:00:00,23.9559939808832,24.0,356.51800548948273,False,False,True,False,False,True
MS-SRV-267,2026-02-06 03:00:00,92.6195704607728,89.0,216.34933629354765,False,False,True,False,True,False
MS-SRV-448,2026-02-06 04:00:00,24.894177946531457,26.0,282.9092024429533,False,False,True,False,True,False
MS-SRV-666,2026-02-06 06:00:00,89.30748801430313,57.0,176.0076578372164,False,False,True,False,True,False
MS-SRV-533,2026-02-06 07:00:00,34.24174199163769,100.0,130.59912361644905,False,False,True,False,True,False
MS-SRV-713,2026-02-06 08:00:00,89.54683846354337,37.0,62.08809041580687,False,False,True,False,True,False
MS-SRV-470,2026-02-06 09:00:00,79.87105955778922,22.0,466.1813980140448,True,False,False,False,True,False
MS-SRV-111,2026-02-06 10:00:00,75.38850442667675,43.0,261.65592574781766,False,False,False,True,True,False
MS-SRV-594,2026-02-06 11:00:00,85.31355929529148,22.0,228.05562036672103,True,False,False,False,True,False
MS-SRV-802,2026-02-06 12:00:00,98.6182057619434,50.0,268.46303675478066,False,False,True,False,True,False
MS-SRV-623,2026-02-06 13:00:00,17.075870252518587,25.0,136.2716063129485,False,False,True,False,False,True
MS-SRV-509,2026-02-06 14:00:00,12.383329765316253,26.0,408.0381332074011,True,False,False,False,True,False
MS-SRV-260,2026-02-06 15:00:00,36.822335384560816,88.0,326.6236656367504,False,False,True,False,True,False
MS-SRV-140,2026-02-06 16:00:00,78.22062717791395,54.0,498.293370494778,False,False,False,True,True,False
MS-SRV-606,2026-02-06 17:00:00,46.16947771042072,45.0,389.1950694173832,False,False,False,True,True,False
MS-SRV-457,2026-02-06 18:00:00,83.8245042537621,14.0,232.35383963428328,False,False,True,False,True,False
MS-SRV-127,2026-02-06 19:00:00,54.77437725218747,75.0,457.1029199795802,True,False,False,False,False,True
MS-SRV-898,2026-02-06 20:00:00,71.34295437714667,100.0,140.15694910826204,False,True,False,False,True,False
MS-SRV-320,2026-02-06 21:00:00,61.897747332106775,29.0,321.178959151865,True,False,False,False,True,False
MS-SRV-543,2026-02-06 22:00:00,48.06178086371153,63.0,445.9363373907222,True,False,False,False,True,False
MS-SRV-213,2026-02-06 23:00:00,23.50477683003914,77.0,317.0833552202982,False,False,True,False,True,False
MS-SRV-186,2026-02-07 00:00:00,50.611025287903466,14.0,415.0105081679683,False,False,True,False,True,False
MS-SRV-302,2026-02-07 01:00:00,72.9192033590279,22.0,407.7205840616772,False,False,False,True,False,True
MS-SRV-117,2026-02-07 02:00:00,48.167064398119685,109.0,235.7087990949748,False,False,True,False,True,False
MS-SRV-681,2026-02-07 03:00:00,17.09130426514497,49.0,150.13230064420972,False,False,True,False,True,False
MS-SRV-313,2026-02-07 04:00:00,36.49771185933832,28.0,465.9242951045559,False,True,False,False,True,False
MS-SRV-872,2026-02-07 05:00:00,98.88065390658684,34.0,83.06136033810043,True,False,False,False,True,False
MS-SRV-745,2026-02-07 06:00:00,73.63750365366751,85.0,190.76799256003832,False,False,True,False,True,False
MS-SRV-789,2026-02-07 07:00:00,64.43480811099434,98.0,498.2748961852693,False,False,True,False,True,False
MS-SRV-641,2026-02-07 08:00:00,25.31073469933414,57.0,375.5703712275047,False,False,True,False,True,False
MS-SRV-269,2026-02-07 09:00:00,56.384303695114646,79.0,345.5941279254567,False,False,True,False,True,False
MS-SRV-472,2026-02-07 10:00:00,16.253793235021114,98.0,320.84846523599987,True,False,False,False,True,False
MS-SRV-650,2026-02-07 11:00:00,13.797342794932222,63.0,99.4396900870629,False,False,False,True,True,False
MS-SRV-273,2026-02-07 12:00:00,15.162657284065151,105.0,463.3810717622289,False,False,True,False,True,False
MS-SRV-978,2026-02-07 13:00:00,60.76340950463744,24.0,239.16268223224623,False,False,True,False,True,False
MS-SRV-622,2026-02-07 14:00:00,57.59665858099498,18.0,391.6827245723919,False,False,True,False,False,True
MS-SRV-940,2026-02-07 15:00:00,60.99274947922239,7.0,167.31227717459493,False,False,True,False,True,False
MS-SRV-574,2026-02-07 16:00:00,59.03022433621449,68.0,335.3681779454295,False,False,True,False,True,False
MS-SRV-820,2026-02-07 17:00:00,92.43030707166248,106.0,106.1547476266261,False,False,True,False,True,False
MS-SRV-548,2026-02-07 18:00:00,47.7726803787026,6.0,85.81607029437701,True,False,False,False,True,False
MS-SRV-693,2026-02-07 19:00:00,83.01046555059038,25.0,323.6688115386609,False,False,True,False,True,False
MS-SRV-486,2026-02-07 20:00:00,61.6277266685238,97.0,190.41903941898047,True,False,False,False,True,False
MS-SRV-345,2026-02-07 21:00:00,51.688527069243065,78.0,392.4361764304484,False,False,True,False,True,False
MS-SRV-248,2026-02-07 22:00:00,48.75038702674219,76.0,260.52312993551504,False,True,False,False,True,False
MS-SRV-537,2026-02-07 23:00:00,65.99256141525208,55.0,293.35265335292024,False,False,False,True,True,False
MS-SRV-394,2026-02-08 00:00:00,40.948358000935,51.0,284.0788915698918,False,True,False,False,True,False
MS-SRV-194,2026-02-08 01:00:00,71.87820622846584,107.0,296.4301686000948,True,False,False,False,True,False
MS-SRV-867,2026-02-08 02:00:00,21.435854669110025,63.0,379.5919027828936,False,False,True,False,False,True
MS-SRV-917,2026-02-08 03:00:00,29.38266797082913,102.0,231.19011879330847,False,False,True,False,True,False
MS-SRV-254,2026-02-08 04:00:00,93.04721202974696,70.0,142.79961120013903,False,True,False,False,True,False
MS-SRV-983,2026-02-08 05:00:00,49.19225431932602,79.0,404.4974438275084,False,False,True,False,True,False
MS-SRV-444,2026-02-08 06:00:00,94.34331348594206,25.0,282.7132998981873,False,False,True,False,True,False
MS-SRV-482,2026-02-08 07:00:00,39.74378041971427,63.0,204.2485309359345,False,False,True,False,True,False
MS-SRV-889,2026-02-08 08:00:00,85.24954410639577,114.0,26.058291783528077,False,True,False,False,True,False
MS-SRV-408,2026-02-08 10:00:00,99.6010171052267,101.0,333.53817872100336,False,False,True,False,True,False
MS-SRV-580,2026-02-08 11:00:00,90.11393749359272,110.0,11.92053755659146,True,False,False,False,True,False
MS-SRV-887,2026-02-08 12:00:00,80.99448518135023,111.0,152.27738325391186,False,False,True,False,True,False
MS-SRV-689,2026-02-08 13:00:00,59.97548820635191,98.0,452.9310967183253,False,False,True,False,True,False
MS-SRV-224,2026-02-08 14:00:00,31.974678373932672,5.0,141.73478023495105,False,False,True,False,True,False
MS-SRV-986,2026-02-08 15:00:00,20.7721806405239,87.0,282.5486672985635,False,False,True,False,True,False
MS-SRV-617,2026-02-08 16:00:00,42.32020028484853,54.0,433.1534864768825,False,False,True,False,True,False
MS-SRV-682,2026-02-08 17:00:00,60.3667504444555,86.0,187.859996058849,False,False,True,False,True,False
MS-SRV-255,2026-02-08 18:00:00,65.42598897052844,35.0,340.87276185350305,True,False,False,False,True,False
MS-SRV-320,2026-02-08 19:00:00,69.89307134588954,14.0,280.7603896284778,False,False,True,False,True,False
MS-SRV-746,2026-02-08 20:00:00,64.96852787904857,102.0,167.01271514729137,False,True,False,False,True,False
MS-SRV-973,2026-02-08 21:00:00,33.626136158885174,78.0,155.472600586827,True,False,False,False,True,False
MS-SRV-965,2026-02-08 22:00:00,88.19022023312601,79.0,283.57804542384247,False,False,True,False,True,False
MS-SRV-555,2026-02-08 23:00:00,45.4836677266797,4.0,120.23162720875986,True,False,False,False,True,False
MS-SRV-891,2026-02-09 00:00:00,75.68053724873783,73.0,106.87973833240248,False,False,True,False,True,False
MS-SRV-574,2026-02-09 01:00:00,66.5304992496001,100.0,346.3287640588352,True,False,False,False,True,False
MS-SRV-946,2026-02-09 02:00:00,27.008292230152747,112.0,180.23980664219795,True,False,False,False,True,False
MS-SRV-441,2026-02-09 03:00:00,31.208797509350852,127.0,279.253253365796,False,False,True,False,True,False
MS-SRV-929,2026-02-09 04:00:00,84.00047297036744,114.0,184.16291290836512,True,False,False,False,True,False
MS-SRV-179,2026-02-09 05:00:00,23.385148921447104,28.0,238.6033943441181,False,False,True,False,True,False
MS-SRV-410,2026-02-09 06:00:00,37.14470142956203,37.0,399.1491023578792,False,False,True,False,True,False
MS-SRV-730,2026-02-09 07:00:00,10.735622303989018,26.0,119.75991730212588,False,False,True,False,True,False
MS-SRV-924,2026-02-09 08:00:00,32.72726480789691,28.0,340.4016306860628,False,False,True,False,True,False
MS-SRV-164,2026-02-09 09:00:00,55.68099952178562,60.0,110.41053008414228,False,True,False,False,False,True
MS-SRV-796,2026-02-09 12:00:00,17.845969947664642,30.0,25.36005893312214,True,False,False,False,False,True
MS-SRV-355,2026-02-09 13:00:00,47.78383949739528,108.0,307.96517136278106,False,False,True,False,True,False
MS-SRV-855,2026-02-09 14:00:00,13.214492883027075,49.0,347.74600194010435,False,False,True,False,True,False
MS-SRV-230,2026-02-09 15:00:00,54.39144192380317,67.0,103.00183859694866,True,False,False,False,True,False
MS-SRV-698,2026-02-09 16:00:00,92.96419814333092,76.0,237.99775804700624,False,False,True,False,True,False
MS-SRV-503,2026-02-09 17:00:00,15.208272270988564,96.0,170.4679709094191,False,False,True,False,True,False
MS-SRV-587,2026-02-09 18:00:00,39.50190496613027,74.0,414.59571726408086,False,False,True,False,True,False
MS-SRV-305,2026-02-09 19:00:00,65.61882809370582,6.0,110.63726389714508,False,False,True,False,True,False
MS-SRV-348,2026-02-09 20:00:00,80.21528510370838,29.0,444.28939593734026,False,False,True,False,True,False
MS-SRV-233,2026-02-09 21:00:00,65.68711339338613,20.0,494.54526131115983,True,False,False,False,True,False
MS-SRV-528,2026-02-09 22:00:00,88.48474993631265,63.0,459.4583992600751,True,False,False,False,True,False
MS-SRV-115,2026-02-09 23:00:00,51.20423254708211,28.0,80.45222225873296,False,False,True,False,True,False
MS-SRV-736,2026-02-10 00:00:00,33.35154960585328,126.0,400.89550936560187,True,False,False,False,True,False
MS-SRV-815,2026-02-10 01:00:00,83.35352848620603,7.0,46.83142805513467,False,False,True,False,True,False
MS-SRV-938,2026-02-10 02:00:00,97.42423224598032,99.0,10.765251435153491,False,False,False,True,False,True
MS-SRV-840,2026-02-10 03:00:00,89.3848768277542,28.0,251.84257240528748,False,False,True,False,True,False
MS-SRV-880,2026-02-10 04:00:00,61.98953857988853,85.0,164.11598648250842,False,False,True,False,True,False
MS-SRV-497,2026-02-10 05:00:00,60.30597693805687,79.0,302.5358709603388,False,False,True,False,True,False
MS-SRV-377,2026-02-10 06:00:00,47.7387753242845,87.0,401.6859856993818,False,False,True,False,True,False
MS-SRV-786,2026-02-10 07:00:00,40.153698324781146,42.0,111.67704086905783,True,False,False,False,True,False
MS-SRV-591,2026-02-10 08:00:00,77.29039266681977,97.0,152.39441928718713,False,False,True,False,True,False
MS-SRV-810,2026-02-10 09:00:00,59.60159058841357,109.0,431.40194878089954,True,False,False,False,True,False
MS-SRV-865,2026-02-10 10:00:00,56.49752512999965,46.0,139.33653643736662,True,False,False,False,True,False
MS-SRV-626,2026-02-10 11:00:00,15.648400555899611,89.0,304.482953556735,False,False,True,False,True,False
MS-SRV-887,2026-02-10 12:00:00,55.98303260398781,105.0,203.91947946547603,True,False,False,False,True,False
MS-SRV-307,2026-02-10 13:00:00,94.1289478253498,57.0,0.0,True,False,False,False,True,False
MS-SRV-335,2026-02-10 14:00:00,62.482646054077286,17.0,57.831112976337465,False,False,True,False,True,False
MS-SRV-415,2026-02-10 15:00:00,80.31580646822668,30.0,404.7681772297148,False,False,False,True,True,False
MS-SRV-773,2026-02-10 16:00:00,45.30025501629566,103.0,460.5785223312574,False,False,True,False,True,False
MS-SRV-389,2026-02-10 17:00:00,55.77460582291992,61.0,227.59709870168084,False,False,True,False,True,False
MS-SRV-623,2026-02-10 18:00:00,33.690771323843784,88.0,364.969421609224,False,True,False,False,True,False
MS-SRV-716,2026-02-10 19:00:00,84.96175064631319,63.0,93.16191956510296,False,False,True,False,True,False
MS-SRV-528,2026-02-10 20:00:00,58.169578528067525,18.0,209.10450963969805,False,False,False,True,True,False
MS-SRV-911,2026-02-10 21:00:00,10.221250718478048,91.0,470.5143006250114,False,False,True,False,False,True
MS-SRV-851,2026-02-10 22:00:00,72.99465934288384,54.0,417.79928351071874,True,False,False,False,False,True
MS-SRV-523,2026-02-11 00:00:00,72.32719452894405,91.0,6.989402300652422,False,True,False,False,True,False
MS-SRV-210,2026-02-11 01:00:00,27.225045109900208,113.0,313.42046049555927,False,False,False,True,True,False
MS-SRV-305,2026-02-11 02:00:00,21.392997251717453,59.0,215.49674171849975,False,False,False,True,True,False
MS-SRV-231,2026-02-11 04:00:00,80.62433111329963,107.0,0.0,False,False,True,False,True,False
MS-SRV-286,2026-02-11 05:00:00,46.99457601789637,92.0,228.76995597973297,True,False,False,False,True,False
MS-SRV-535,2026-02-11 06:00:00,56.090234023555055,115.0,252.23355411551768,True,False,False,False,True,False
MS-SRV-402,2026-02-11 07:00:00,69.78732734163881,108.0,0.0,False,False,False,True,True,False
MS-SRV-748,2026-02-11 08:00:00,54.69919148440516,84.0,277.42394197077493,False,False,True,False,True,False
MS-SRV-365,2026-02-11 09:00:00,97.41697544757338,102.0,462.64589786029103,True,False,False,False,False,True
MS-SRV-497,2026-02-11 10:00:00,49.31633903536394,45.0,384.8790081736361,True,False,False,False,True,False
MS-SRV-803,2026-02-11 11:00:00,13.62071992958434,46.0,39.14185055210379,False,False,True,False,True,False
MS-SRV-799,2026-02-11 12:00:00,78.56914335298445,99.0,201.80957706198632,False,False,False,True,True,False
MS-SRV-476,2026-02-11 13:00:00,85.21087049489078,121.0,12.24360553085005,True,False,False,False,False,True
MS-SRV-435,2026-02-11 14:00:00,21.29355937607815,79.0,28.77676952474621,False,False,True,False,True,False
MS-SRV-773,2026-02-11 15:00:00,20.107932794895504,72.0,110.63156668488293,True,False,False,False,True,False
MS-SRV-531,2026-02-11 16:00:00,45.092344874484,32.0,372.4553772424616,False,True,False,False,False,True
MS-SRV-513,2026-02-11 17:00:00,23.36000260803539,8.0,216.14148071997388,False,False,True,False,True,False
MS-SRV-563,2026-02-11 18:00:00,76.47732330133721,57.0,29.599540455735102,False,True,False,False,False,True
MS-SRV-930,2026-02-11 19:00:00,76.23864561279322,11.0,189.74811975856807,True,False,False,False,True,False
MS-SRV-381,2026-02-11 20:00:00,84.74039452255639,80.0,439.59259954460174,False,False,True,False,True,False
MS-SRV-478,2026-02-11 21:00:00,33.10127263437706,55.0,383.3813188620084,True,False,False,False,True,False
MS-SRV-328,2026-02-11 22:00:00,31.9960485412428,111.0,13.499261494841198,False,True,False,False,True,False
MS-SRV-143,2026-02-11 23:00:00,73.51507919820331,12.0,148.3336881027347,False,False,True,False,True,False
MS-SRV-402,2026-02-12 00:00:00,75.73934648394442,61.0,223.4646702522899,False,False,False,True,True,False
MS-SRV-322,2026-02-12 01:00:00,38.05806264252435,74.0,207.7690791463465,False,False,True,False,True,False
MS-SRV-424,2026-02-12 02:00:00,16.345660071712977,14.0,198.8605139706474,True,False,False,False,False,True
MS-SRV-598,2026-02-12 03:00:00,93.7449498428504,26.0,426.4642970767128,True,False,False,False,False,True
MS-SRV-720,2026-02-12 04:00:00,23.98475165710562,60.0,128.05111129688964,True,False,False,False,True,False
MS-SRV-681,2026-02-12 05:00:00,85.64862120298659,105.0,368.8760875021801,True,False,False,False,False,True
MS-SRV-653,2026-02-12 06:00:00,51.26363162080381,87.0,148.74456103482822,True,False,False,False,True,False
MS-SRV-754,2026-02-12 07:00:00,76.93934137083066,22.0,223.92626252227564,False,False,True,False,True,False
MS-SRV-735,2026-02-12 08:00:00,90.06107262358312,73.0,419.4736483054164,False,False,True,False,True,False
MS-SRV-487,2026-02-12 09:00:00,35.340567947961375,103.0,451.1556025176679,False,False,True,False,True,False
MS-SRV-983,2026-02-12 10:00:00,38.40612011429317,110.0,31.15076287189592,True,False,False,False,True,False
MS-SRV-635,2026-02-12 11:00:00,74.04051601031344,127.0,177.52854339329105,False,False,True,False,True,False
MS-SRV-692,2026-02-12 12:00:00,66.80591127188555,24.0,402.5740295569239,False,False,False,True,True,False
MS-SRV-270,2026-02-12 13:00:00,55.527800943050536,7.0,273.9111354179984,False,False,True,False,True,False
MS-SRV-440,2026-02-12 14:00:00,54.14409104924415,68.0,217.67115486901332,True,False,False,False,True,False
MS-SRV-828,2026-02-12 15:00:00,42.41169962297501,63.0,355.63442914406386,False,True,False,False,True,False
MS-SRV-332,2026-02-12 16:00:00,97.00908907136932,73.0,196.6963687606965,False,False,True,False,True,False
MS-SRV-829,2026-02-12 17:00:00,77.23584615786743,72.0,199.57321641659905,False,False,False,True,True,False
MS-SRV-588,2026-02-12 18:00:00,29.990322124660675,19.0,231.30526691463933,True,False,False,False,True,False
MS-SRV-852,2026-02-12 19:00:00,71.49672625899089,63.0,151.9396606063849,False,False,True,False,True,False
MS-SRV-622,2026-02-12 20:00:00,36.91100933053492,94.0,263.3163043190564,True,False,False,False,True,False
MS-SRV-946,2026-02-12 21:00:00,79.55464771714327,57.0,41.69917456738002,False,False,False,True,True,False
MS-SRV-466,2026-02-12 22:00:00,51.66712637277503,106.0,39.60933754849369,False,True,False,False,True,False
MS-SRV-197,2026-02-12 23:00:00,93.79643664210676,15.0,56.14970995430688,False,False,True,False,True,False
MS-SRV-862,2026-02-13 00:00:00,49.86562989391528,100.0,451.3041665628549,False,False,True,False,True,False
MS-SRV-933,2026-02-13 01:00:00,11.55708273054682,98.0,458.0436443172535,True,False,False,False,True,False
MS-SRV-108,2026-02-13 02:00:00,29.46246080137656,57.0,394.5195080339315,False,False,False,True,False,True
MS-SRV-114,2026-02-13 03:00:00,25.32502633451189,96.0,130.41923799554053,False,False,True,False,True,False
MS-SRV-564,2026-02-13 04:00:00,42.55596199448463,58.0,322.0947265750359,True,False,False,False,True,False
MS-SRV-802,2026-02-13 05:00:00,61.87479208829912,70.0,395.2575223679335,True,False,False,False,True,False
MS-SRV-639,2026-02-13 06:00:00,14.332366015864238,107.0,226.13002248751653,True,False,False,False,True,False
MS-SRV-114,2026-02-13 07:00:00,68.84120400184021,69.0,0.0,False,False,True,False,False,True
MS-SRV-599,2026-02-13 08:00:00,41.76731762946255,47.0,133.55937703393667,False,True,False,False,True,False
MS-SRV-889,2026-02-13 09:00:00,18.90979991227473,11.0,425.6282470711917,False,False,True,False,True,False
MS-SRV-509,2026-02-13 10:00:00,29.792478628759,98.0,47.39186440169541,False,False,True,False,True,False
MS-SRV-568,2026-02-13 11:00:00,45.35087593848925,126.0,150.70639278954232,False,False,True,False,True,False
MS-SRV-304,2026-02-13 12:00:00,57.3485540314448,84.0,390.7149014489056,False,False,True,False,True,False
MS-SRV-707,2026-02-13 13:00:00,45.47848181786868,94.0,432.5748952122763,False,False,False,True,True,False
MS-SRV-271,2026-02-13 14:00:00,41.84968923957313,86.0,268.4522757164114,False,False,True,False,True,False
MS-SRV-450,2026-02-13 15:00:00,13.529084905115148,14.0,25.02616870068741,False,False,True,False,True,False
MS-SRV-396,2026-02-13 16:00:00,87.44233381313408,63.0,109.4414469771171,False,False,False,True,True,False
MS-SRV-808,2026-02-13 17:00:00,63.24628488259012,83.0,25.241422200699997,False,False,False,True,True,False
MS-SRV-273,2026-02-13 18:00:00,23.50988579419679,78.0,6.175297057510509,True,False,False,False,True,False
MS-SRV-508,2026-02-13 19:00:00,97.93434515649156,63.0,440.7711024866194,True,False,False,False,True,False
MS-SRV-918,2026-02-13 20:00:00,37.18622932031487,48.0,244.0610455690297,False,False,True,False,True,False
MS-SRV-471,2026-02-13 21:00:00,83.99531639867779,30.0,325.58221032759434,False,False,True,False,False,True
MS-SRV-280,2026-02-13 22:00:00,37.700981086608735,59.0,351.5282465965436,False,False,True,False,True,False
MS-SRV-109,2026-02-13 23:00:00,30.52109367542427,123.0,368.3595004246056,False,False,True,False,False,True
MS-SRV-558,2026-02-14 00:00:00,34.37036146542445,12.0,0.0,False,False,True,False,True,False
MS-SRV-514,2026-02-14 01:00:00,25.847380776558865,101.0,284.0923690164576,False,False,True,False,True,False
MS-SRV-682,2026-02-14 02:00:00,71.92781667129776,97.0,37.89966093187727,False,False,True,False,True,False
MS-SRV-206,2026-02-14 03:00:00,91.96470709240972,51.0,189.22135897838487,False,False,True,False,True,False
MS-SRV-837,2026-02-14 05:00:00,76.05227969308427,120.0,431.44555393145873,True,False,False,False,True,False
MS-SRV-157,2026-02-14 06:00:00,68.74636286564913,26.0,150.61099269015358,True,False,False,False,True,False
MS-SRV-416,2026-02-14 07:00:00,36.60816996117414,65.0,435.4968702044175,False,False,True,False,True,False
MS-SRV-466,2026-02-14 08:00:00,81.05287623171499,69.0,188.8383075692411,False,False,False,True,True,False
MS-SRV-164,2026-02-14 09:00:00,88.05556228043105,71.0,429.29796839301247,True,False,False,False,True,False
MS-SRV-954,2026-02-14 10:00:00,30.4168403873166,5.0,496.00289743900544,False,False,True,False,True,False
MS-SRV-193,2026-02-14 11:00:00,86.41715533833981,70.0,262.6303574083016,True,False,False,False,False,True
MS-SRV-574,2026-02-14 12:00:00,53.22706424998043,33.0,236.04975639480412,False,False,True,False,True,False
MS-SRV-743,2026-02-14 13:00:00,70.80802056472048,89.0,176.2539233598291,False,False,True,False,True,False
MS-SRV-920,2026-02-14 14:00:00,73.93622156592843,19.0,230.0429079861746,False,False,True,False,True,False
MS-SRV-621,2026-02-14 15:00:00,96.00378345092558,70.0,404.7974989780456,False,False,True,False,True,False
MS-SRV-961,2026-02-14 16:00:00,10.398742117569483,99.0,368.1752202950736,False,False,True,False,True,False
MS-SRV-416,2026-02-14 17:00:00,47.9646830562229,119.0,335.35131317237165,False,False,True,False,True,False
MS-SRV-270,2026-02-14 18:00:00,76.00286323656759,47.0,277.59887967497065,False,False,True,False,True,False
MS-SRV-613,2026-02-14 19:00:00,84.60758493559858,115.0,127.41674810785578,False,True,False,False,True,False
MS-SRV-591,2026-02-14 20:00:00,28.54242417204746,79.0,41.29282424040744,True,False,False,False,True,False
MS-SRV-805,2026-02-14 22:00:00,95.80498294528388,120.0,271.6552701429366,False,False,False,True,True,False
MS-SRV-110,2026-02-14 23:00:00,49.82991028687447,123.0,356.2362348478601,True,False,False,False,True,False
